"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","Classic",2365307209,"NFL $200K First Down [20 Entry Max] (15/20)",96625279,"2020-11-22 13:00:00",169589,118.36,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365318011,"NFL $200K First Down [20 Entry Max] (16/20)",96625279,"2020-11-22 13:00:00",188856,112.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365354862,"NFL $200K First Down [20 Entry Max] (20/20)",96625279,"2020-11-22 13:00:00",191556,111.52,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365351611,"NFL $200K First Down [20 Entry Max] (19/20)",96625279,"2020-11-22 13:00:00",204018,106.8,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365046782,"NFL $200K First Down [20 Entry Max] (4/20)",96625279,"2020-11-22 13:00:00",210065,104.02,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365273714,"NFL $200K First Down [20 Entry Max] (10/20)",96625279,"2020-11-22 13:00:00",213115,102.44,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365329255,"NFL $200K First Down [20 Entry Max] (17/20)",96625279,"2020-11-22 13:00:00",215904,100.92,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365294492,"NFL $200K First Down [20 Entry Max] (13/20)",96625279,"2020-11-22 13:00:00",218037,99.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2365018744,"NFL $200K First Down [20 Entry Max] (3/20)",96625279,"2020-11-22 13:00:00",233415,83.22,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2368327039,"NFL $100K Play-Action [20 Entry Max]",97016511,"2020-11-22 13:00:00",31225,112.98,"$0.00","$0.00",39635,"$3.00","$100,000.00",9546
"NFL","Showdown Captain Mode",2356796309,"NFL Showdown $150K Tech for Heroes First Down (MIN vs CHI)",96592087,"2020-11-16 20:15:00",164718,42.66,"$0.00","$0.00",178359,"$1.00","$150,000.00",46973
"NFL","Classic",2352930231,"NFL $200K First Down [20 Entry Max] (18/20)",96150429,"2020-11-15 13:00:00",7781,159.68,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352300407,"NFL $200K First Down [20 Entry Max] (5/20)",96150429,"2020-11-15 13:00:00",11893,154.9,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352428956,"NFL $200K First Down [20 Entry Max] (11/20)",96150429,"2020-11-15 13:00:00",27726,144.16,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352425549,"NFL $200K First Down [20 Entry Max] (10/20)",96150429,"2020-11-15 13:00:00",28514,143.76,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352970695,"NFL $200K First Down [20 Entry Max] (20/20)",96150429,"2020-11-15 13:00:00",36911,139.9,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2351548036,"NFL $200K First Down [20 Entry Max] (2/20)",96150429,"2020-11-15 13:00:00",39700,138.7,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352338494,"NFL $200K First Down [20 Entry Max] (7/20)",96150429,"2020-11-15 13:00:00",47837,135.66,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352894505,"NFL $200K First Down [20 Entry Max] (15/20)",96150429,"2020-11-15 13:00:00",129541,113.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2350617462,"NFL $200K First Down [20 Entry Max] (1/20)",96150429,"2020-11-15 13:00:00",129590,113.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352292350,"NFL $200K First Down [20 Entry Max] (4/20)",96150429,"2020-11-15 13:00:00",138908,111.3,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2351566189,"NFL $200K First Down [20 Entry Max] (3/20)",96150429,"2020-11-15 13:00:00",141683,110.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352317463,"NFL $200K First Down [20 Entry Max] (6/20)",96150429,"2020-11-15 13:00:00",142506,110.4,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352916797,"NFL $200K First Down [20 Entry Max] (16/20)",96150429,"2020-11-15 13:00:00",150656,108.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352922622,"NFL $200K First Down [20 Entry Max] (17/20)",96150429,"2020-11-15 13:00:00",175598,101.88,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352958447,"NFL $200K First Down [20 Entry Max] (19/20)",96150429,"2020-11-15 13:00:00",185904,98.86,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352882549,"NFL $200K First Down [20 Entry Max] (14/20)",96150429,"2020-11-15 13:00:00",192676,96.72,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352414322,"NFL $200K First Down [20 Entry Max] (8/20)",96150429,"2020-11-15 13:00:00",195074,95.86,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352424315,"NFL $200K First Down [20 Entry Max] (9/20)",96150429,"2020-11-15 13:00:00",197890,94.86,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352870456,"NFL $200K First Down [20 Entry Max] (12/20)",96150429,"2020-11-15 13:00:00",224104,82.52,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2352873681,"NFL $200K First Down [20 Entry Max] (13/20)",96150429,"2020-11-15 13:00:00",227386,80.02,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Showdown Captain Mode",2348224386,"NFL Showdown $15K First Down [20 Entry Max] (IND vs TEN)",96393689,"2020-11-12 20:20:00",114,107.56,"$6.00","$0.00",17835,"$1.00","$15,000.00",4636
"NFL","Showdown Captain Mode",2342365178,"NFL Showdown $150K First Down [20 Entry Max] (NE vs NYJ)",96113596,"2020-11-09 20:15:00",61576,98.04,"$0.00","$0.00",178359,"$1.00","$150,000.00",46973
"NFL","Classic",2336569009,"NFL $200K First Down [20 Entry Max] (5/20)",95683396,"2020-11-08 13:00:00",442,202.18,"$17.29","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336916101,"NFL $200K First Down [20 Entry Max] (17/20)",95683396,"2020-11-08 13:00:00",7811,178.2,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336926580,"NFL $200K First Down [20 Entry Max] (19/20)",95683396,"2020-11-08 13:00:00",8598,177.2,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336647791,"NFL $200K First Down [20 Entry Max] (13/20)",95683396,"2020-11-08 13:00:00",11398,174.02,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336553283,"NFL $200K First Down [20 Entry Max] (4/20)",95683396,"2020-11-08 13:00:00",11821,173.68,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336549298,"NFL $200K First Down [20 Entry Max] (2/20)",95683396,"2020-11-08 13:00:00",14448,171.28,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336600057,"NFL $200K First Down [20 Entry Max] (9/20)",95683396,"2020-11-08 13:00:00",19832,167.22,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336582567,"NFL $200K First Down [20 Entry Max] (6/20)",95683396,"2020-11-08 13:00:00",25158,163.9,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336548494,"NFL $200K First Down [20 Entry Max] (1/20)",95683396,"2020-11-08 13:00:00",39854,156.78,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336909087,"NFL $200K First Down [20 Entry Max] (15/20)",95683396,"2020-11-08 13:00:00",53294,151.44,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336583748,"NFL $200K First Down [20 Entry Max] (7/20)",95683396,"2020-11-08 13:00:00",71208,145.5,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336615946,"NFL $200K First Down [20 Entry Max] (10/20)",95683396,"2020-11-08 13:00:00",74222,144.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336904363,"NFL $200K First Down [20 Entry Max] (14/20)",95683396,"2020-11-08 13:00:00",91411,139.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336629421,"NFL $200K First Down [20 Entry Max] (11/20)",95683396,"2020-11-08 13:00:00",95093,138.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336909658,"NFL $200K First Down [20 Entry Max] (16/20)",95683396,"2020-11-08 13:00:00",103920,136.24,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336927256,"NFL $200K First Down [20 Entry Max] (20/20)",95683396,"2020-11-08 13:00:00",109236,134.84,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336920486,"NFL $200K First Down [20 Entry Max] (18/20)",95683396,"2020-11-08 13:00:00",122812,131.24,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336552065,"NFL $200K First Down [20 Entry Max] (3/20)",95683396,"2020-11-08 13:00:00",139806,126.88,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336630268,"NFL $200K First Down [20 Entry Max] (12/20)",95683396,"2020-11-08 13:00:00",145046,125.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2336598637,"NFL $200K First Down [20 Entry Max] (8/20)",95683396,"2020-11-08 13:00:00",150709,123.9,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2339281037,"NFL $1.4M Play-Action [$100K to 1st, 20 Entry Max] (3/5)",95683397,"2020-11-08 13:00:00",100162,156.02,"$5.00","$0.00",554894,"$3.00","$1,400,000.00",149250
"NFL","Classic",2339390696,"NFL $1.4M Play-Action [$100K to 1st, 20 Entry Max] (5/5)",95683397,"2020-11-08 13:00:00",270734,133.6,"$0.00","$0.00",554894,"$3.00","$1,400,000.00",149250
"NFL","Classic",2339315445,"NFL $1.4M Play-Action [$100K to 1st, 20 Entry Max] (4/5)",95683397,"2020-11-08 13:00:00",306640,129.52,"$0.00","$0.00",554894,"$3.00","$1,400,000.00",149250
"NFL","Classic",2337807180,"NFL $1.4M Play-Action [$100K to 1st, 20 Entry Max] (1/5)",95683397,"2020-11-08 13:00:00",473892,107.44,"$0.00","$0.00",554894,"$3.00","$1,400,000.00",149250
"NFL","Classic",2338655140,"NFL $1.4M Play-Action [$100K to 1st, 20 Entry Max] (2/5)",95683397,"2020-11-08 13:00:00",539990,88.1,"$0.00","$0.00",554894,"$3.00","$1,400,000.00",149250
"NFL","Classic",2324889495,"NFL $200K First Down [20 Entry Max] (7/14)",95207243,"2020-11-01 13:00:00",22374,157.64,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324850551,"NFL $200K First Down [20 Entry Max] (4/14)",95207243,"2020-11-01 13:00:00",29316,153.24,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324832363,"NFL $200K First Down [20 Entry Max] (3/14)",95207243,"2020-11-01 13:00:00",29787,153.04,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324820585,"NFL $200K First Down [20 Entry Max] (2/14)",95207243,"2020-11-01 13:00:00",60321,139.64,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324906223,"NFL $200K First Down [20 Entry Max] (8/14)",95207243,"2020-11-01 13:00:00",60800,139.52,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324926891,"NFL $200K First Down [20 Entry Max] (10/14)",95207243,"2020-11-01 13:00:00",64442,138.32,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324764908,"NFL $200K First Down [20 Entry Max] (1/14)",95207243,"2020-11-01 13:00:00",67103,137.34,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324882504,"NFL $200K First Down [20 Entry Max] (6/14)",95207243,"2020-11-01 13:00:00",88624,130.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2325059813,"NFL $200K First Down [20 Entry Max] (14/14)",95207243,"2020-11-01 13:00:00",113491,123.64,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324911760,"NFL $200K First Down [20 Entry Max] (9/14)",95207243,"2020-11-01 13:00:00",126936,120.12,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324941899,"NFL $200K First Down [20 Entry Max] (11/14)",95207243,"2020-11-01 13:00:00",128114,119.84,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324970250,"NFL $200K First Down [20 Entry Max] (12/14)",95207243,"2020-11-01 13:00:00",175119,107.12,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2325031940,"NFL $200K First Down [20 Entry Max] (13/14)",95207243,"2020-11-01 13:00:00",203565,97.42,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2324861705,"NFL $200K First Down [20 Entry Max] (5/14)",95207243,"2020-11-01 13:00:00",204229,97.14,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2325443276,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (10/12)",95207246,"2020-11-01 13:00:00",57187,152.26,"$15.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443277,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (11/12)",95207246,"2020-11-01 13:00:00",67516,149.26,"$15.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443269,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (3/12)",95207246,"2020-11-01 13:00:00",108491,139.64,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443268,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (2/12)",95207246,"2020-11-01 13:00:00",120202,137.34,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443271,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (5/12)",95207246,"2020-11-01 13:00:00",200749,123.64,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443274,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (8/12)",95207246,"2020-11-01 13:00:00",223425,120.12,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443267,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (1/12)",95207246,"2020-11-01 13:00:00",225335,119.84,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443275,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (9/12)",95207246,"2020-11-01 13:00:00",242653,117.22,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443273,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (7/12)",95207246,"2020-11-01 13:00:00",306289,107.12,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443278,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (12/12)",95207246,"2020-11-01 13:00:00",324341,103.86,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443270,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (4/12)",95207246,"2020-11-01 13:00:00",355610,97.14,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325443272,"NFL $3.5M Fantasy Football Millionaire [$1M to 1st] (6/12)",95207246,"2020-11-01 13:00:00",404693,75.52,"$0.00","$0.00",411764,"$10.00","$3,500,000.00",90750
"NFL","Classic",2325409234,"NFL $200K Play-Action [20 Entry Max] (5/6)",95578595,"2020-11-01 13:00:00",9905,152.26,"$5.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Classic",2325419205,"NFL $200K Play-Action [20 Entry Max] (6/6)",95578595,"2020-11-01 13:00:00",11832,149.26,"$5.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Classic",2325333238,"NFL $200K Play-Action [20 Entry Max] (1/6)",95578595,"2020-11-01 13:00:00",20534,138.34,"$0.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Classic",2325375593,"NFL $200K Play-Action [20 Entry Max] (3/6)",95578595,"2020-11-01 13:00:00",45190,117.22,"$0.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Classic",2325387766,"NFL $200K Play-Action [20 Entry Max] (4/6)",95578595,"2020-11-01 13:00:00",61133,103.86,"$0.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Classic",2325352360,"NFL $200K Play-Action [20 Entry Max] (2/6)",95578595,"2020-11-01 13:00:00",77796,75.52,"$0.00","$0.00",79270,"$3.00","$200,000.00",19175
"NFL","Showdown Captain Mode",2315099559,"NFL Showdown $30K First Down [20 Entry Max] (CHI vs LAR)",95243265,"2020-10-26 20:15:00",3701,79.03,"$2.00","$0.00",35671,"$1.00","$30,000.00",9625
"NFL","Classic",2309742490,"NFL $200K First Down [20 Entry Max] (13/20)",94689355,"2020-10-25 13:00:00",4467,218.3,"$4.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309740569,"NFL $200K First Down [20 Entry Max] (12/20)",94689355,"2020-10-25 13:00:00",18169,198.12,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309681696,"NFL $200K First Down [20 Entry Max] (2/20)",94689355,"2020-10-25 13:00:00",24534,192.56,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309737956,"NFL $200K First Down [20 Entry Max] (11/20)",94689355,"2020-10-25 13:00:00",48334,177.72,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309726842,"NFL $200K First Down [20 Entry Max] (10/20)",94689355,"2020-10-25 13:00:00",50855,176.48,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309806916,"NFL $200K First Down [20 Entry Max] (20/20)",94689355,"2020-10-25 13:00:00",63656,170.68,"$1.50","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309792693,"NFL $200K First Down [20 Entry Max] (19/20)",94689355,"2020-10-25 13:00:00",64098,170.5,"$1.32","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309744906,"NFL $200K First Down [20 Entry Max] (14/20)",94689355,"2020-10-25 13:00:00",89701,160.58,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309755667,"NFL $200K First Down [20 Entry Max] (16/20)",94689355,"2020-10-25 13:00:00",96571,158.08,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309719370,"NFL $200K First Down [20 Entry Max] (9/20)",94689355,"2020-10-25 13:00:00",111165,152.9,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309712508,"NFL $200K First Down [20 Entry Max] (7/20)",94689355,"2020-10-25 13:00:00",127703,147.08,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309781902,"NFL $200K First Down [20 Entry Max] (17/20)",94689355,"2020-10-25 13:00:00",128864,146.7,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309701469,"NFL $200K First Down [20 Entry Max] (4/20)",94689355,"2020-10-25 13:00:00",131380,145.82,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309675322,"NFL $200K First Down [20 Entry Max] (1/20)",94689355,"2020-10-25 13:00:00",142254,141.96,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309718438,"NFL $200K First Down [20 Entry Max] (8/20)",94689355,"2020-10-25 13:00:00",171040,130.92,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309702331,"NFL $200K First Down [20 Entry Max] (5/20)",94689355,"2020-10-25 13:00:00",172500,130.32,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309697757,"NFL $200K First Down [20 Entry Max] (3/20)",94689355,"2020-10-25 13:00:00",173920,129.76,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309705218,"NFL $200K First Down [20 Entry Max] (6/20)",94689355,"2020-10-25 13:00:00",181772,126.32,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309752624,"NFL $200K First Down [20 Entry Max] (15/20)",94689355,"2020-10-25 13:00:00",208509,112,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309787325,"NFL $200K First Down [20 Entry Max] (18/20)",94689355,"2020-10-25 13:00:00",218456,104.5,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2309805592,"NFL $40K First Down [20 Entry Max] (1/2)",95104373,"2020-10-25 13:00:00",13121,170.82,"$0.00","$0.00",47562,"$1.00","$40,000.00",12830
"NFL","Classic",2309839584,"NFL $40K First Down [20 Entry Max] (2/2)",95104373,"2020-10-25 13:00:00",31394,137.22,"$0.00","$0.00",47562,"$1.00","$40,000.00",12830
"NFL","Showdown Captain Mode",2304210412,"NFL Showdown $125K First Down [20 Entry Max] (NYG vs PHI)",94745790,"2020-10-22 20:20:00",82232,86.83,"$0.00","$0.00",148632,"$1.00","$125,000.00",40125
"NFL","Classic",2292267168,"NFL $200K First Down [20 Entry Max] (20/20)",94210973,"2020-10-18 13:00:00",1665,205.82,"$6.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2292264892,"NFL $200K First Down [20 Entry Max] (19/20)",94210973,"2020-10-18 13:00:00",4705,193.94,"$4.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2292212246,"NFL $200K First Down [20 Entry Max] (12/20)",94210973,"2020-10-18 13:00:00",11697,181.2,"$3.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2290856880,"NFL $200K First Down [20 Entry Max] (11/20)",94210973,"2020-10-18 13:00:00",17249,174.7,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2292256382,"NFL $200K First Down [20 Entry Max] (17/20)",94210973,"2020-10-18 13:00:00",24649,168.26,"$2.00","$0.00",237812,"$1.00","$200,000.00",64208
"NFL","Classic",2290825155,"NFL $200K First Down [20 Entry Max] (8/20)",94210973,"2020-10-18 13:00:00",70466,144.72,"$0.00","$0.00",237812,"$1.00","$200,000.00",64208
