Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S2158695543,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,128.42,,206367,811190,Tournament,4,6.00,https://www.fanduel.com/entry/CTOHQFNGQ,
S2158694291,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,124.52,,248179,811190,Tournament,4,0,https://www.fanduel.com/entry/CQWUAZOCU,
S2158692206,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,84.60,,712491,811190,Tournament,4,0,https://www.fanduel.com/entry/CRYPBQAMA,
S2158689146,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,116.60,,342332,811190,Tournament,4,0,https://www.fanduel.com/entry/EPRPQFZME,
S2158687651,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,118.54,,317900,811190,Tournament,4,0,https://www.fanduel.com/entry/ADCRKOSGU,
S2158685625,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,88.96,,674866,811190,Tournament,4,0,https://www.fanduel.com/entry/CKZVWIOGU,
S2158684145,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,176.20,,5474,811190,Tournament,4,15.00,https://www.fanduel.com/entry/BAQKTRMNO,
S2158682917,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,124.90,,243631,811190,Tournament,4,6.00,https://www.fanduel.com/entry/AQMGNUDUE,
S2158681390,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,139.20,,112245,811190,Tournament,4,6.00,https://www.fanduel.com/entry/DGJZQBWKE,
S2158678828,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,120.26,,297169,811190,Tournament,4,0,https://www.fanduel.com/entry/BMKHTTSZO,
S2158677634,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,81.36,,735967,811190,Tournament,4,0,https://www.fanduel.com/entry/AFUEXBVKY,
S2158675014,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,116.36,,345593,811190,Tournament,4,0,https://www.fanduel.com/entry/DFIEQAHVK,
S2157912823,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,108.46,,447628,811190,Tournament,4,0,https://www.fanduel.com/entry/BQDPTZTII,
S2152512103,nfl,2020/09/20,$1K Sun NFL Small Squib (Single Entry),$60k,97.06,,988,1190,Tournament,1,0,https://www.fanduel.com/entry/DMGYGFDTM,
S2152511959,nfl,2020/09/20,$2.5K Sun NFL Super Spike (Single Entry),$60k,113.46,,391,595,Tournament,5,0,https://www.fanduel.com/entry/DVJHNPYIW,
S2152511889,nfl,2020/09/20,$5K Sun NFL Super Safety (Single Entry),$60k,115,,1759,2976,Tournament,2,0,https://www.fanduel.com/entry/CUQDEBAMO,
S2152511724,nfl,2020/09/20,$1.5K Sun NFL Super Scramble (Single Entry),$60k,113.46,,117,176,Tournament,10,0,https://www.fanduel.com/entry/EEZOHZQTI,
S2147253053,nfl,2020/09/13,$40K Sun NFL Squib (Single Entry),$60k,165,,922,47380,Tournament,1,5.00,https://www.fanduel.com/entry/DZQLFQDHN,
S2147250443,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,153.56,,64211,982136,Tournament,4,7.00,https://www.fanduel.com/entry/DHLSSCCQH,
S2147249195,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,128.30,,331863,982136,Tournament,4,0,https://www.fanduel.com/entry/BKGPSSSPB,
S2147247412,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,165,,21156,982136,Tournament,4,8.00,https://www.fanduel.com/entry/EUMREJSPJ,
S2147244853,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,120.02,,469990,982136,Tournament,4,0,https://www.fanduel.com/entry/DYOQKWNTN,
S2147243614,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,143.92,,135586,982136,Tournament,4,6.00,https://www.fanduel.com/entry/EJGSFEBUD,
S2147241668,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,134.70,,239283,982136,Tournament,4,6.00,https://www.fanduel.com/entry/BHBFDDYYH,
S2147235345,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,141.98,,154197,982136,Tournament,4,6.00,https://www.fanduel.com/entry/BCTZJQZED,
S2145914832,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,136.50,,215953,982136,Tournament,4,6.00,https://www.fanduel.com/entry/AAZACTITF,
S2145873023,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,169.58,,12529,982136,Tournament,4,10.00,https://www.fanduel.com/entry/CIIGSJQJC,
S2145811014,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,126.48,,360660,982136,Tournament,4,0,https://www.fanduel.com/entry/EUMRHNTLT,
S2145798199,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,136.98,,209729,982136,Tournament,4,6.00,https://www.fanduel.com/entry/CKLWVYGFL,
S2145790890,nfl,2020/09/13,$3.3M NFL Sunday Million ($1M to 1st),$60k,162.68,,27251,982136,Tournament,4,8.00,https://www.fanduel.com/entry/CTOGHFSJL,
S2145711131,nfl,2020/09/13,$2K Sun NFL Super Scramble (Single Entry),$60k,174.68,,2,235,Tournament,10,125.00,https://www.fanduel.com/entry/CEOYYLRSG,
S2145710935,nfl,2020/09/13,$1K Sun NFL Small Squib (Single Entry),$60k,174.68,,13,1190,Tournament,1,10.00,https://www.fanduel.com/entry/CVDZBSBZI,
S2145710719,nfl,2020/09/13,$5K Sun NFL Super Safety (Single Entry),$60k,174.68,,31,2976,Tournament,2,10.00,https://www.fanduel.com/entry/FDPBDOWPY,
S2145668807,nfl,2020/09/13,$3K Sun NFL Super Spike (Single Entry),$60k,174.68,,5,714,Tournament,5,75.00,https://www.fanduel.com/entry/DKDGEWRSP,
S2138568358,nfl,2020/09/10,$8K Thu NFL Squib (Single Entry),$60k,145.82,,600,9523,Tournament,1,3.00,https://www.fanduel.com/entry/AGIBKUMMT,
S2083624586,nba,2020/08/02,$10K Sun NBA Dime (Single Entry),$60k,340.70,,545,1176,Tournament,10,0,https://www.fanduel.com/entry/EODWIURLA,
S1938628362,nfl,2019/12/29,$40K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,106.84,,132970,191616,Tournament,0.25,0,https://www.fanduel.com/entry/CPJKTOKOU,
S1938628265,nfl,2019/12/29,$40K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,107.96,,129305,191616,Tournament,0.25,0,https://www.fanduel.com/entry/AVJSWGENW,
S1938607156,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,106.84,,3690,4761,Tournament,3,0,https://www.fanduel.com/entry/ADSYAVHTW,
S1938596813,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,107.96,,3601,4761,Tournament,3,0,https://www.fanduel.com/entry/BKWYMEWMY,
S1938529946,nfl,2019/12/29,$12K Sun NFL Three And Out (3 Entries Max),$60k,106.94,,3685,4761,Tournament,3,0,https://www.fanduel.com/entry/CZNPSVDDH,
S1937532886,nfl,2019/12/29,$2.5K Sun NFL Super Hail Mary ($0.25 to Enter),$60k,93.20,,10096,11976,Tournament,0.25,0,https://www.fanduel.com/entry/CVUGAKRGJ,
S1937327556,nfl,2019/12/29,$12K Sun NFL Pooch Punt (150 Entries Max),$60k,106.94,,194572,287425,Tournament,0.05,0,https://www.fanduel.com/entry/AOYWPWFKM,
S1937327237,nfl,2019/12/29,$40K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,106.94,,132648,191616,Tournament,0.25,0,https://www.fanduel.com/entry/CKOHEJBHC,
S1937325398,nfl,2019/12/29,$18K Sun NFL Squib (Single Entry),$60k,106.94,,15164,21428,Tournament,1,0,https://www.fanduel.com/entry/CZNOWLLMI,
S1937178054,nfl,2019/12/29,$2.5K Sun NFL Super Spike (Single Entry),$60k,106.20,,458,595,Tournament,5,0,https://www.fanduel.com/entry/CBLYGZGYW,
S1937177490,nfl,2019/12/29,$2.5K Sun NFL Super Hail Mary ($0.25 to Enter),$60k,106.20,,7786,11976,Tournament,0.25,0,https://www.fanduel.com/entry/AKRRHOBMK,
S1937168826,nfl,2019/12/29,$4K Sun NFL Super Safety (Single Entry),$60k,106.20,,1653,2380,Tournament,2,0,https://www.fanduel.com/entry/DUXSXJEYO,
S1929788007,nfl,2019/12/22,$1K Sun NFL Super Spike (Single Entry),$60k,196.06,,2,238,Tournament,5,75.00,https://www.fanduel.com/entry/CVUQFDXDF,
S1910353669,nfl,2019/12/08,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,71.70,,234174,239521,Tournament,0.25,0,https://www.fanduel.com/entry/ASERDWDID,
S1906676147,nfl,2019/12/05,$22K Thu NFL Hail Mary (Only $0.25 to Enter!),$60k,75.81,,66902,105389,Tournament,0.25,0,https://www.fanduel.com/entry/BFOEYFMQY,
S1902488044,nfl,2019/12/02,$20K Mon NFL Hail Mary (Only $0.25 to Enter),$60k,43.15,,91835,95808,Tournament,0.25,0,https://www.fanduel.com/entry/EZKNFKAOE,
S1901063184,nfl,2019/12/01,$1K Sun NFL Super Snap,$60k,106.22,,133,268,Tournament,4.44,0,https://www.fanduel.com/entry/DSULOCSEN,
S1895880140,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,120.64,,23290,191616,Tournament,0.25,0.60,https://www.fanduel.com/entry/BLZAMVCMU,
S1895860019,nfl,2019/11/28,$12K Thu NFL Pooch Pumpkin Pie,$60k,106.56,,120842,287425,Tournament,0.05,0,https://www.fanduel.com/entry/FEFPLLWCJ,
S1895859979,nfl,2019/11/28,$12K Thu NFL Pooch Pumpkin Pie,$60k,105.66,,127632,287425,Tournament,0.05,0,https://www.fanduel.com/entry/DONDKJLVH,
S1895859954,nfl,2019/11/28,$12K Thu NFL Pooch Pumpkin Pie,$60k,116.42,,54557,287425,Tournament,0.05,0.10,https://www.fanduel.com/entry/DMXKYJCBT,
S1895859748,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,106.56,,82615,191616,Tournament,0.25,0,https://www.fanduel.com/entry/EJJJLGZIJ,
S1895855012,nfl,2019/11/28,$10K Thu NFL Feast And Out (3 Entries Max),$60k,105.66,,1910,3968,Tournament,3,0,https://www.fanduel.com/entry/FETMVVQWJ,
S1895854758,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,116.42,,36591,191616,Tournament,0.25,0.50,https://www.fanduel.com/entry/CTCZVUJUB,
S1895854730,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,105.66,,86849,191616,Tournament,0.25,0,https://www.fanduel.com/entry/DVLWWKENL,
S1895405760,nfl,2019/11/28,$10K Thu NFL Feast And Out (3 Entries Max),$60k,106.56,,1827,3968,Tournament,3,0,https://www.fanduel.com/entry/CWIKOUQDW,
S1895375277,nfl,2019/11/28,$10K Thu NFL Feast And Out (3 Entries Max),$60k,116.42,,752,3968,Tournament,3,6.00,https://www.fanduel.com/entry/EWFBMSIWY,
S1895340382,nfl,2019/11/28,$12K Thu NFL Pooch Pumpkin Pie,$60k,111.94,,82814,287425,Tournament,0.05,0,https://www.fanduel.com/entry/BATAEXCOZ,
S1895340371,nfl,2019/11/28,$12K Thu NFL Pooch Pumpkin Pie,$60k,105.54,,128324,287425,Tournament,0.05,0,https://www.fanduel.com/entry/EUBKWVBPT,
S1895340307,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,111.94,,56702,191616,Tournament,0.25,0,https://www.fanduel.com/entry/ALFVBONYB,
S1895340245,nfl,2019/11/28,$40K Thu NFL Hearty Hail Mary,$60k,105.54,,87361,191616,Tournament,0.25,0,https://www.fanduel.com/entry/FCBZFEKGR,
S1895339913,nfl,2019/11/28,$20K Thu NFL Centerpiece Safety (Single Entry),$60k,105.54,,5629,11904,Tournament,2,0,https://www.fanduel.com/entry/DDVBKBIBD,
S1895332906,nfl,2019/11/28,$18K Thu NFL Butternut Squib (Single Entry),$60k,111.94,,6324,21428,Tournament,1,0,https://www.fanduel.com/entry/EEAIKZEMV,
S1890293984,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,111.38,,223956,359281,Tournament,0.05,0,https://www.fanduel.com/entry/DWNRRHMYC,
S1890293899,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,100.30,,279285,359281,Tournament,0.05,0,https://www.fanduel.com/entry/DQCVVRETU,
S1890293686,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,100.30,,187246,239521,Tournament,0.25,0,https://www.fanduel.com/entry/ERJXRXONY,
S1890292734,nfl,2019/11/24,$1.75M NFL Sunday Million ($300K to 1st),$60k,100.30,,175808,231481,Tournament,9,0,https://www.fanduel.com/entry/DDHEEDCNY,
S1890051752,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,111.38,,150402,239521,Tournament,0.25,0,https://www.fanduel.com/entry/BHRUOSUJL,
S1890011580,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,85.84,,220012,239521,Tournament,0.25,0,https://www.fanduel.com/entry/DEIZJIXFI,
S1890011396,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,85.84,,329026,359281,Tournament,0.05,0,https://www.fanduel.com/entry/DQQTPFQDQ,
S1890009430,nfl,2019/11/24,$1.75M NFL Sunday Million ($300K to 1st),$60k,85.84,,211220,231481,Tournament,9,0,https://www.fanduel.com/entry/ASSMKWQNU,
S1889809052,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,123.18,,158976,359281,Tournament,0.05,0,https://www.fanduel.com/entry/DSUJVYGVH,
S1889809029,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,114.80,,204573,359281,Tournament,0.05,0,https://www.fanduel.com/entry/BCITLVWMJ,
S1889809014,nfl,2019/11/24,$15K Sun NFL Pooch Punt (150 Entries Max),$60k,116.94,,193062,359281,Tournament,0.05,0,https://www.fanduel.com/entry/BDYLXWGFX,
S1889808844,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,123.18,,107072,239521,Tournament,0.25,0,https://www.fanduel.com/entry/CWWIVZHJT,
S1889808803,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,114.80,,137890,239521,Tournament,0.25,0,https://www.fanduel.com/entry/BLLCSZFEN,
S1889808786,nfl,2019/11/24,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,116.94,,130168,239521,Tournament,0.25,0,https://www.fanduel.com/entry/COVUOEWNH,
S1888677445,nfl,2019/11/24,$130K Sun NFL Spike (Single Entry Series Pres. by RotoGrinders),$60k,116.94,,15620,30952,Tournament,5,0,https://www.fanduel.com/entry/ECKQVBAHU,
S1888487428,nba,2019/11/23,$12K Sat NBA Dribbler (Single Entry),$60k,318,,477,14285,Tournament,1,4.00,https://www.fanduel.com/entry/DQQTYRSMF,
S1888439025,nfl,2019/11/24,$25K Sun NFL Safety (Single Entry),$60k,114.80,,8387,14880,Tournament,2,0,https://www.fanduel.com/entry/ALTTAZVWW,
S1888418668,nfl,2019/11/24,$22K Sun NFL Squib (Single Entry),$60k,123.18,,10474,26190,Tournament,1,0,https://www.fanduel.com/entry/CNGCKJAPA,
S1886585847,nfl,2019/11/21,$22K Thu NFL Hail Mary (Only $0.25 to Enter!),$60k,76.78,,20253,105389,Tournament,0.25,0.50,https://www.fanduel.com/entry/EJXHNSPFE,
S1883227491,nba,2019/11/18,$250 NBA Small Dribbler (Single Entry),$60k,329.80,,76,297,Tournament,1,0,https://www.fanduel.com/entry/EPGHOMRKW,
S1882766711,nba,2019/11/18,NBA Daily Free Play,$60k,211,,19580,20420,Tournament,0,0,https://www.fanduel.com/entry/CSBEUHNMB,
S1882688245,nfl,2019/11/18,$25K Mon NFL Hail Mary (Only $0.25 to Enter),$60k,38.35,,113930,119760,Tournament,0.25,0,https://www.fanduel.com/entry/BJHMJRLGG,
S1880774316,nfl,2019/11/17,$2K Sun NFL Squib (Single Entry),$60k,98.08,,2024,2380,Tournament,1,0,https://www.fanduel.com/entry/BYGUEBMQD,
S1877018447,nfl,2019/11/17,Fanatics Free Play - Receive 25% Off Your Next Order,$60k,108.42,,46720,66546,Tournament,0,0,https://www.fanduel.com/entry/DGMOPGGYU,
S1877017961,nfl,2019/11/17,$22K Sun NFL Squib (Single Entry),$60k,108.42,,17938,26190,Tournament,1,0,https://www.fanduel.com/entry/CRNGTZVYA,
S1876850355,nfl,2019/11/14,Satellite to NFL MEGA Monster on 11/17,$60k,44.47,,1927,4200,Tournament,0.25,0,https://www.fanduel.com/entry/BTZMWZJVR,
S1876674402,nba,2019/11/14,$14K Thu NBA Dribbler (Single Entry),$60k,285.30,,11757,16666,Tournament,1,0,https://www.fanduel.com/entry/CWIJCYGGG,
S1874936916,nba,2019/11/13,$9K Wed NBA Swat (3 Entries Max),$60k,306,,2517,10714,Tournament,1,2.00,https://www.fanduel.com/entry/DYRGRHZTC,
S1874902480,nba,2019/11/13,$250 NBA Small Dribbler (Single Entry),$60k,311.70,,58,297,Tournament,1,2.00,https://www.fanduel.com/entry/ANJJPYZYZ,
S1874895519,nba,2019/11/13,$14K Wed NBA Dribbler (Single Entry),$60k,264.50,,11880,16666,Tournament,1,0,https://www.fanduel.com/entry/AANSBOYOR,
S1873964319,nba,2019/11/12,$14K Tue NBA Dribbler (Single Entry),$60k,304.80,,2265,16666,Tournament,1,2.00,https://www.fanduel.com/entry/EUPHLNVIH,
S1872723761,nfl,2019/11/11,$22K Mon NFL Hail Mary (Only $0.25 to Enter!),$60k,42.60,,92746,105389,Tournament,0.25,0,https://www.fanduel.com/entry/EIHNINRJI,
S1872492928,nfl,2019/11/11,$22K Mon NFL Hail Mary (Only $0.25 to Enter!),$60k,62.30,,21755,105389,Tournament,0.25,0.50,https://www.fanduel.com/entry/BBUVBQXHX,
S1872490252,nfl,2019/11/11,$22K Mon NFL Hail Mary (Only $0.25 to Enter!),$60k,57.21,,44383,105389,Tournament,0.25,0,https://www.fanduel.com/entry/DUXYTUVLX,
S1872486738,nfl,2019/11/11,$22K Mon NFL Hail Mary (Only $0.25 to Enter!),$60k,46.07,,84877,105389,Tournament,0.25,0,https://www.fanduel.com/entry/BZWKTAQUC,
S1872481247,nfl,2019/11/11,$22K Mon NFL Hail Mary (Only $0.25 to Enter!),$60k,42.35,,93054,105389,Tournament,0.25,0,https://www.fanduel.com/entry/BAFBHJJHI,
S1870713614,nfl,2019/11/10,$50K Sun NFL Snap (20 Entries Max),$60k,108.96,,20813,29762,Tournament,2,0,https://www.fanduel.com/entry/AJQBDZFYB,
S1870585447,nfl,2019/11/10,$140K Sun NFL Dive,$60k,86.18,,155714,166666,Tournament,1,0,https://www.fanduel.com/entry/DONBUMRET,
S1870557288,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,137.56,,75920,287425,Tournament,0.25,0,https://www.fanduel.com/entry/COHVIUBCH,
S1870548671,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,112.06,,187637,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EEOFAVTRR,
S1870547099,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.56,,144265,287425,Tournament,0.25,0,https://www.fanduel.com/entry/FAMGAUTDF,
S1870544840,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.36,,126669,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EXGVIUPJZ,
S1870246076,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,88.28,,265894,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BFAEVHDZG,
S1870243068,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.38,,181969,287425,Tournament,0.25,0,https://www.fanduel.com/entry/CSPBDKWLO,
S1870235985,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.66,,86688,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EBITUMTHC,
S1870217207,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,84.48,,272452,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AOLFNOBSM,
S1870215031,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,94.08,,252801,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BNORLVGOI,
S1870210362,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.16,,132073,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AGKRJFDOU,
S1870209031,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,149.36,,37333,287425,Tournament,0.25,0.50,https://www.fanduel.com/entry/AYBMMFQNK,
S1870191186,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.42,,261366,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EBWQZWAXP,
S1870188184,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,98.62,,239355,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EZKKIRJHD,
S1870179568,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.62,,134332,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BITNGOHER,
S1870177652,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.92,,97863,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AMHOVFKIV,
S1870173205,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.42,,194491,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ABBPRRXDD,
S1870171968,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.82,,148022,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BVPFCZDPL,
S1870163735,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.18,,237639,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AJCEFFLWF,
S1870162675,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,104.98,,216729,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AVXVYBCPP,
S1870160750,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,108.78,,201573,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DUXYIBBSF,
S1870155433,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,109.32,,199231,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EDMKBMVWF,
S1870143651,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,87.22,,267928,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BITOFJIZD,
S1870133900,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.62,,86819,287425,Tournament,0.25,0,https://www.fanduel.com/entry/CERPKFCPP,
S1870130065,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,89.42,,263492,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ECKPQBPWF,
S1870118651,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.62,,248642,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ERXTUAEYG,
S1870115490,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,116.72,,166645,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ESZOQMNVQ,
S1870109756,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,117.92,,161301,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BOQLWVHSO,
S1870108354,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.32,,237209,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ANJKBLHQC,
S1870106988,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.52,,194118,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BOCOHKZVA,
S1870105765,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,86.22,,269751,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ATGIHRHWW,
S1870102406,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.22,,136104,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DABSEDGIG,
S1870098794,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.52,,125956,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ESLRNKXJA,
S1870091102,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,85.42,,271039,287425,Tournament,0.25,0,https://www.fanduel.com/entry/FFVGWCAVU,
S1870084281,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,91.62,,258762,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AZDHHVPTE,
S1870073544,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.02,,156487,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DUKBDCYXQ,
S1870068497,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.82,,192929,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DGMOTGRGG,
S1870064569,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.42,,190270,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BKXEHBMNM,
S1870060341,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,122.82,,137890,287425,Tournament,0.25,0,https://www.fanduel.com/entry/BCIRIQHWP,
S1870053180,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,109.92,,196454,287425,Tournament,0.25,0,https://www.fanduel.com/entry/AQAXHFEHJ,
S1870043871,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.78,,235260,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DNZEROTRB,
S1870039512,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,57.58,,287115,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EWSXGXXDF,
S1870034084,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,98.88,,238614,287425,Tournament,0.25,0,https://www.fanduel.com/entry/DIQDVWHCX,
S1870030327,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,103.68,,221512,287425,Tournament,0.25,0,https://www.fanduel.com/entry/ECYMLGEHB,
S1870027373,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,84.88,,271852,287425,Tournament,0.25,0,https://www.fanduel.com/entry/EAGZGEYIX,
S1870012597,nfl,2019/11/10,$60K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,159.44,,18226,287425,Tournament,0.25,0.60,https://www.fanduel.com/entry/FFVHIGZID,
