Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1560971515,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,91.48,,190369,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EWNBZKNYR,
S1560971492,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.98,,86226,215568,Tournament,0.25,0,https://www.fanduel.com/entry/DBZMPDKCR,
S1560971473,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,79.06,,208967,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CZVWQLOLH,
S1560971459,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.30,,127616,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CXSGRINYB,
S1560971441,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,117.24,,97713,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CVOQSQSGR,
S1560971417,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,105.46,,147262,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EVZEMTCAV,
S1560971399,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,67.28,,214411,215568,Tournament,0.25,0,https://www.fanduel.com/entry/AEBFJQOXX,
S1560971378,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.90,,37989,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/AWFXYPXBH,
S1560971360,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.52,,47849,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/ETHRBNNKF,
S1560971338,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,96.02,,179153,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CDXVQXTVP,
S1560971316,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,102.16,,159715,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BGXZSBBKF,
S1560971296,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,88.54,,196467,215568,Tournament,0.25,0,https://www.fanduel.com/entry/FFBNUDWQF,
S1560971277,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,108.30,,135988,215568,Tournament,0.25,0,https://www.fanduel.com/entry/FAUHWXYGB,
S1560971249,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,74.34,,212150,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BINSDXSFD,
S1560971212,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.80,,191915,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EZEPKXOMN,
S1560971196,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,90.60,,192308,215568,Tournament,0.25,0,https://www.fanduel.com/entry/APVCCKRCN,
S1560971175,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.48,,88268,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BINSEFECJ,
S1560971160,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,105,,148935,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BYOUUBLSN,
S1560971148,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,85.34,,201559,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BSRWKVDOV,
S1560971138,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.12,,69910,215568,Tournament,0.25,0,https://www.fanduel.com/entry/DZNGAROLX,
S1560971117,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,88.54,,196467,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BYOUUFERD,
S1560971088,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.80,,107990,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BTTRKHUJD,
S1560971063,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.90,,30380,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/CDXVQUAWZ,
S1560971035,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.38,,105525,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CKWOZMZUZ,
S1560971010,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,139.36,,24910,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/BSDYYHKPP,
S1560971003,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,162.62,,1698,215568,Tournament,0.25,3.00,https://www.fanduel.com/entry/EABDNQMGZ,
S1560970994,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,88.50,,196507,215568,Tournament,0.25,0,https://www.fanduel.com/entry/AHGQICNGV,
S1560970981,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,87.20,,198767,215568,Tournament,0.25,0,https://www.fanduel.com/entry/AIILHLLCN,
S1560970956,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.30,,45413,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/ELVAFZJPT,
S1560969952,nfl,2018/10/21,$1K NFL Free Play presented by RotoQL,$60k,90.60,,115923,130039,Tournament,0,0,https://www.fanduel.com/entry/BUVMKJIXX,
S1560969396,nfl,2018/10/21,$20K Sun NFL Squib (Single Entry),$60k,74.34,,23449,23809,Tournament,1,0,https://www.fanduel.com/entry/BNIVPGJZH,
S1553273208,nfl,2018/10/14,$1K NFL Free Play presented by Red Dead Redemption 2,$60k,117.26,,75329,151074,Tournament,0,0,https://www.fanduel.com/entry/CAEOEWXAW,
S1549559391,nfl,2018/10/14,$175K Sun NFL Dive,$60k,117.88,,113264,208333,Tournament,1,0,https://www.fanduel.com/entry/AGSTDTIDF,
S1549559380,nfl,2018/10/14,$175K Sun NFL Dive,$60k,138.56,,43855,208333,Tournament,1,2.00,https://www.fanduel.com/entry/CNOCTEOEL,
S1549559367,nfl,2018/10/14,$175K Sun NFL Dive,$60k,119.14,,108424,208333,Tournament,1,0,https://www.fanduel.com/entry/DIYGGMBSD,
S1549559352,nfl,2018/10/14,$175K Sun NFL Dive,$60k,128.46,,75388,208333,Tournament,1,0,https://www.fanduel.com/entry/CDXVZJTOL,
S1549559344,nfl,2018/10/14,$175K Sun NFL Dive,$60k,133.90,,57090,208333,Tournament,1,0,https://www.fanduel.com/entry/BRCEGZHQX,
S1549559334,nfl,2018/10/14,$175K Sun NFL Dive,$60k,117.06,,116140,208333,Tournament,1,0,https://www.fanduel.com/entry/CCIDNBXXR,
S1549559313,nfl,2018/10/14,$175K Sun NFL Dive,$60k,127.62,,78215,208333,Tournament,1,0,https://www.fanduel.com/entry/AUQFVFFZF,
S1549559229,nfl,2018/10/14,$35K Sun NFL Squib (Single Entry),$60k,138.56,,8288,36130,Tournament,1,2.00,https://www.fanduel.com/entry/ASMPWNKHV,
S1549559030,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.56,,94076,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BMUYKAVDZ,
S1549559021,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.70,,151711,321005,Tournament,0.25,0,https://www.fanduel.com/entry/CZVWZBHCT,
S1549559011,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,150.30,,27353,321005,Tournament,0.25,0.60,https://www.fanduel.com/entry/DAJULSTAP,
S1549559004,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.26,,187725,321005,Tournament,0.25,0,https://www.fanduel.com/entry/DAXRYKEYL,
S1549558998,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,112.98,,194698,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ATANJMICX,
S1549558990,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.06,,41174,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/DHINULRYP,
S1549558984,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,157.50,,13728,321005,Tournament,0.25,0.70,https://www.fanduel.com/entry/BQAJHXVSL,
S1549558972,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,147.20,,35161,321005,Tournament,0.25,0.60,https://www.fanduel.com/entry/CKIRVSSLV,
S1549558965,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,153.36,,20629,321005,Tournament,0.25,0.60,https://www.fanduel.com/entry/ETHRKDGBR,
S1549558959,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.98,,70066,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/BTFUFYPFN,
S1549558926,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.56,,39772,321005,Tournament,0.25,0.60,https://www.fanduel.com/entry/AWFYHBWUD,
S1549558907,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.16,,193701,321005,Tournament,0.25,0,https://www.fanduel.com/entry/FCKAROARB,
S1549558882,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.08,,116823,321005,Tournament,0.25,0,https://www.fanduel.com/entry/CYGEMXEKP,
S1549558855,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,89.72,,290162,321005,Tournament,0.25,0,https://www.fanduel.com/entry/DGUQHQNCD,
S1549558848,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.90,,150601,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BXNADIGOH,
S1549558840,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,94.36,,277383,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BFWFBEDHJ,
S1549558834,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,159.90,,10756,321005,Tournament,0.25,0.80,https://www.fanduel.com/entry/BGYAAYFYX,
S1549558825,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,107.62,,222542,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ETHRJZNDB,
S1549558821,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.70,,162707,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ETVOWQZAX,
S1549558813,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.14,,204499,321005,Tournament,0.25,0,https://www.fanduel.com/entry/EREBLHRLR,
S1549558802,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,104.96,,235212,321005,Tournament,0.25,0,https://www.fanduel.com/entry/EXAZURSNZ,
S1549558793,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.82,,134401,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BWZCQQUQL,
S1549558783,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.08,,44233,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/AFDARPFLB,
S1549558772,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,109.22,,214656,321005,Tournament,0.25,0,https://www.fanduel.com/entry/AGSTEAUAL,
S1549558769,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,135.64,,75587,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/EVLHIRIUL,
S1549558760,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,82.36,,304738,321005,Tournament,0.25,0,https://www.fanduel.com/entry/AIILQBDTZ,
S1549558749,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,171.08,,2924,321005,Tournament,0.25,1.50,https://www.fanduel.com/entry/AFDASAKGX,
S1549558743,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.66,,108698,321005,Tournament,0.25,0,https://www.fanduel.com/entry/AKMBOHUPN,
S1549558736,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.36,,164837,321005,Tournament,0.25,0,https://www.fanduel.com/entry/FFBOCTPHR,
S1549558727,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.60,,93905,321005,Tournament,0.25,0,https://www.fanduel.com/entry/FGRGOTZBF,
S1549558722,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,117.36,,170492,321005,Tournament,0.25,0,https://www.fanduel.com/entry/AMBUATJEX,
S1549558716,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.32,,95248,321005,Tournament,0.25,0,https://www.fanduel.com/entry/FENQQCDJV,
S1549558710,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,166.86,,5054,321005,Tournament,0.25,1.00,https://www.fanduel.com/entry/ECETUMVTZ,
S1549558703,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.38,,187121,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BNWTJNLYH,
S1549558695,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.18,,256202,321005,Tournament,0.25,0,https://www.fanduel.com/entry/DJMDSZURJ,
S1549558679,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,180.04,,843,321005,Tournament,0.25,5.00,https://www.fanduel.com/entry/AQIZYDANR,
S1549558588,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,148.28,,32274,321005,Tournament,0.25,0.60,https://www.fanduel.com/entry/ENKTBAQWP,
S1549558579,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.32,,203268,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BSRWTOPEX,
S1549558573,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.88,,83287,321005,Tournament,0.25,0,https://www.fanduel.com/entry/DWHVLCURR,
S1549558565,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,87.12,,296287,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ELVAOPCHF,
S1549558563,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.62,,129926,321005,Tournament,0.25,0,https://www.fanduel.com/entry/EMIYBGOFB,
S1549558558,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.24,,126730,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ELVAOWOEL,
S1549558553,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.82,,70714,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/AVEDIAKVR,
S1549558546,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,81.94,,305449,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ASMPWRDGL,
S1549558539,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,138.86,,62530,321005,Tournament,0.25,0.50,https://www.fanduel.com/entry/CKWPINXIH,
S1549558534,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,71.78,,315714,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ENKTAWXXZ,
S1549558528,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.68,,157241,321005,Tournament,0.25,0,https://www.fanduel.com/entry/CLYKHWVDZ,
S1549558519,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,81.38,,306257,321005,Tournament,0.25,0,https://www.fanduel.com/entry/BYAXQHEJJ,
S1549558513,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,102.08,,248149,321005,Tournament,0.25,0,https://www.fanduel.com/entry/AVEDILPRN,
S1549558504,nfl,2018/10/14,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.18,,188225,321005,Tournament,0.25,0,https://www.fanduel.com/entry/ATANJTUAD,
S1549558416,nfl,2018/10/14,$1K NFL Free Play presented by Dash,$60k,127.62,,34836,101983,Tournament,0,0,https://www.fanduel.com/entry/DKABFYSML,
S1549558146,nfl,2018/10/14,$2.5K NFL Free Play presented by Robinhood,$60k,131.60,,37580,133288,Tournament,0,0,https://www.fanduel.com/entry/AAVUUULWT,
S1545841634,nfl,2018/10/07,$175K Sun NFL Dive,$60k,134.02,,39971,208333,Tournament,1,2.00,https://www.fanduel.com/entry/DLBVVRUUM,
S1545839525,nfl,2018/10/07,$175K Sun NFL Dive,$60k,123.12,,82039,208333,Tournament,1,0,https://www.fanduel.com/entry/BANDWDHCU,
S1545839146,nfl,2018/10/07,$175K Sun NFL Dive,$60k,112.58,,128650,208333,Tournament,1,0,https://www.fanduel.com/entry/EMIXSYHEY,
S1545838446,nfl,2018/10/07,$175K Sun NFL Dive,$60k,137.10,,31398,208333,Tournament,1,2.00,https://www.fanduel.com/entry/ETHRCGDXK,
S1545838006,nfl,2018/10/07,$175K Sun NFL Dive,$60k,112.50,,128905,208333,Tournament,1,0,https://www.fanduel.com/entry/AMPRFNSYM,
S1545828045,nfl,2018/10/07,$175K Sun NFL Dive,$60k,160.06,,2273,208333,Tournament,1,6.00,https://www.fanduel.com/entry/EIBSGPSTO,
S1545823988,nfl,2018/10/07,$175K Sun NFL Dive,$60k,125.70,,71416,208333,Tournament,1,0,https://www.fanduel.com/entry/ANDOZYNZO,
S1544693268,nfl,2018/10/07,$250 Free Agent Monthly FDP Loyalty Free Play,$60k,121.04,,16346,50054,Tournament,0,0,https://www.fanduel.com/entry/EPOHYMAUF,
S1540965290,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.22,,73354,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/EABCRDBNI,
S1540965275,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.62,,177045,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CUMUXNAKK,
S1540965260,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.22,,122886,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BMGZSVDPM,
S1540965223,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.70,,100159,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BCCVMBLEK,
S1540965203,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.20,,187380,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CFNNHDJOO,
S1540965188,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.60,,191784,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BNIUSEBLE,
S1540965174,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.70,,60163,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/CHDFSSOMG,
S1540965161,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.10,,97744,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BTTQOFOLI,
S1540965146,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.38,,135769,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CKIQQTHZI,
S1540965134,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,140.06,,34568,335329,Tournament,0.25,0.60,https://www.fanduel.com/entry/AUQEQUTHE,
S1540965125,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.70,,87539,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BXMYYXTWG,
S1540965116,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.90,,92674,335329,Tournament,0.25,0,https://www.fanduel.com/entry/AYJNBMYSC,
S1540965099,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,139.10,,37736,335329,Tournament,0.25,0.60,https://www.fanduel.com/entry/BFWDWTQPI,
S1540965088,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.70,,154835,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BCCVMFEDA,
S1540965068,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.20,,208777,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DMDQACINE,
S1540965052,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,135.90,,50225,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/BBOXZNSFE,
S1540965036,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,149.06,,13449,335329,Tournament,0.25,0.70,https://www.fanduel.com/entry/DIYFBXWBM,
S1540965026,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.66,,119948,335329,Tournament,0.25,0,https://www.fanduel.com/entry/AFQWZWEQW,
S1540964998,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,116.16,,172960,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DNFKZHNKG,
S1540964984,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.66,,100506,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DSOLWACOS,
S1540964970,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.74,,140215,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CTYXLGTIK,
S1540964947,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,129.64,,82066,335329,Tournament,0.25,0,https://www.fanduel.com/entry/BUVLNSFFQ,
S1540964926,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,91.84,,307976,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CWCNJYOZU,
S1540964910,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.14,,22802,335329,Tournament,0.25,0.60,https://www.fanduel.com/entry/DCNJGABZY,
S1540964893,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.64,,21618,335329,Tournament,0.25,0.60,https://www.fanduel.com/entry/BVXGNBDBI,
S1540964881,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.04,,138054,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DKAABKMVU,
S1540964864,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.94,,58885,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/EGZWFDZMC,
S1540964852,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.74,,211859,335329,Tournament,0.25,0,https://www.fanduel.com/entry/ESFVGJVNY,
S1540964840,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,141.44,,30137,335329,Tournament,0.25,0.60,https://www.fanduel.com/entry/EJRJQNHBI,
S1540964827,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.44,,102055,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DKAAGHHAS,
S1540964810,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.62,,107231,335329,Tournament,0.25,0,https://www.fanduel.com/entry/EXAYQKYUO,
S1540964794,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,124.72,,112959,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DIKHUGXHE,
S1540964780,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.02,,58483,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/EAPAEBZIK,
S1540964766,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.32,,78337,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/CAEMKHBLM,
S1540964746,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.72,,154654,335329,Tournament,0.25,0,https://www.fanduel.com/entry/FGRFKNFHU,
S1540964720,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.02,,91706,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DZNFEWULI,
S1540964703,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.12,,158946,335329,Tournament,0.25,0,https://www.fanduel.com/entry/ENYPIWLGO,
S1540964682,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,160.82,,2702,335329,Tournament,0.25,1.50,https://www.fanduel.com/entry/ATAMJNKTY,
S1540964631,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,151,,10727,335329,Tournament,0.25,0.80,https://www.fanduel.com/entry/AUCHJABOG,
S1540964614,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,137.10,,45196,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/CTYXQDNNI,
S1540964602,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.80,,70568,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/AXVPTSGZE,
S1540964589,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.50,,156281,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CRVHRLRVY,
S1540964551,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.12,,123554,335329,Tournament,0.25,0,https://www.fanduel.com/entry/AZZFSGJRY,
S1540964498,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.62,,88018,335329,Tournament,0.25,0,https://www.fanduel.com/entry/COPWTKYIW,
S1540964483,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,104.12,,254000,335329,Tournament,0.25,0,https://www.fanduel.com/entry/CPRRSQDFY,
S1540964460,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.52,,107860,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DEDBWXFYK,
S1540964449,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.14,,49235,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/ACLMGSFIS,
